3766.22676944732666,0,7810.774396400956
60.720006227493286,0,10002.154659371881
60.614017963409424,0,9918.3713208935
62.7918164730072,0,10099.449512580257
67.23638534545898,0,7734.100258026839
65.44763445854187,1,5626.6807475073965
63.48608112335205,1,5498.552768441765
61.28291606903076,1,9175.482850565066
64.01592588424683,1,7666.483540130725
67.11078381538391,1,10163.116507190964
61.77037310600281,2,5625.556738160072
62.133153200149536,2,7696.406294418019
62.03535795211792,2,10116.286211103377
63.04706835746765,2,7671.991537234583
62.664310693740845,2,7767.776200896513
62.39043641090393,3,10970.432546416998
65.17180490493774,3,9040.41743879348
65.62402009963989,3,5498.552768441765
63.41672325134277,3,6603.538462548766
62.782440185546875,3,8822.685483952497
89.32706236839294,4,7692.887372820269
93.32091665267944,4,10091.699800043898
94.59805631637573,4,6731.288390323862
91.47001576423645,4,5488.060258429226
92.740159034729,4,5498.552768441765
92.17377066612244,5,7734.100258026839
90.49437999725342,5,7738.672191703265
92.97023177146912,5,7776.0107628125825
95.69937086105347,5,6697.421847726806
95.80129623413086,5,10970.432546416998
94.23703169822693,6,7908.5055456877835
92.7714912891388,6,6637.086516230653
93.02211427688599,6,5548.5077225935365
92.00854253768921,6,5461.9524222471155
93.31978225708008,6,5498.552768441765
101.05905628204346,7,7844.451682605225
99.15768074989319,7,4350.537118801594
99.63383960723877,7,6640.993699109148
101.34079456329346,7,7817.802775371752
103.30380082130432,7,5546.988286218362
135.33070969581604,8,7822.5348143911315
134.23785591125488,8,10228.126068019861
131.66207361221313,8,7779.36360022724
136.04302787780762,8,7745.466247358598
129.88563418388367,8,6589.427006368765
136.23901534080505,9,7874.894637363002
131.59955954551697,9,6894.940789972434
132.04682064056396,9,5498.552768441765
133.75565719604492,9,8655.89421750078
129.2046754360199,9,10075.085725974033
129.39217114448547,10,10029.456491739465
131.47522068023682,10,5573.114286739315
131.5516607761383,10,5376.997443402497
129.6487102508545,10,5413.601631204303
128.50492811203003,10,6724.318769573645
133.688823223114,11,5548.5077225935365
133.7222237586975,11,5498.552768441765
133.60791945457458,11,8955.493439613743
130.21047377586365,11,5530.659497050317
132.30980157852173,11,6731.701794148181
165.7406520843506,12,7637.388740296977
163.34128975868225,12,7697.925730793193
167.56794142723083,12,7676.754712888476
164.37958908081055,12,7766.2567645213385
168.92717909812927,12,7800.207900064921
167.95820808410645,13,7573.505960712005
165.9429919719696,13,6731.288390323862
167.03637433052063,13,6640.854893638458
168.868168592453,13,8629.37015557335
165.10772132873535,13,6797.089713408398
164.1672706604004,14,6591.326495714315
166.1336226463318,14,7711.61233220385
167.73352479934692,14,5478.159591370867
164.32374238967896,14,7702.707058742388
164.18156123161316,14,7661.565720501345
169.24694848060608,15,6514.520583030129
164.11381649971008,15,6540.5287661342245
161.66532802581787,15,6511.0351336558215
166.02271461486816,15,5413.601631204303
165.771311044693,15,6569.3945271869525
